,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1991,Rtf2,84.35469848083629,-0.8202153572672505,0.0749114081569443,-10.949138154616524,6.708283496386449e-28,6.684584717082976e-27
1996,Rae1,22.339639267945746,-2.678263988267801,0.2026368920890559,-13.217060134788998,6.994470643757223e-40,9.872421518807611e-39
2000,Rab22a,736.9319846156574,-0.5491666691597952,0.0365237309797502,-15.035886379304136,4.272903782413855e-51,8.104614028942896e-50
2002,Stx16,138.44872188507748,-4.500751956556715,0.1367782407037031,-32.90546751735534,1.8356876538900126e-237,3.2102505691228534e-235
2005,Gnas,17.895693728406044,-0.5416288897082756,0.1708454426504759,-3.17028585196953,0.0015228904039238,0.0032490310337708
2006,Gm20721,108.5721149637136,-5.699857121692377,0.2166476691730574,-26.30933969171553,1.4994550632994965e-152,1.1758955222861702e-150
2017,Gm6710,11.915674819180916,-1.5630465603531325,0.2309336315210937,-6.768379945605116,1.3023238732416115e-11,6.1371705457422e-11
2022,Gm14408,17.131194196760106,-0.6846473522200675,0.170820421023215,-4.00799475916888,6.123647890615615e-05,0.000159788651613
2023,Gm14296,146.9559798045262,-0.7009807495254361,0.0593945904700332,-11.802097530735669,3.8070191524294455e-32,4.281488806282066e-31
2029,Gm14418,16.474914994226733,-0.6548734503923322,0.1764767586707001,-3.7108198004378856,0.0002065891289486,0.0005012251230653
2045,4921531C22Rik,275.04221000998496,-0.7557623847301205,0.0459674198455685,-16.441261816938347,9.688061289926451e-61,2.2205087265823568e-59
2056,Slco4a1,40.52798804253734,-1.2823956269466192,0.1192714124617873,-10.75191112838945,5.8046276817393486e-27,5.586754479816055e-26
2057,Mrgbp,18.840617957822705,-0.6786310967330917,0.1599259972259855,-4.243407003891575,2.201516279287828e-05,6.057287081841652e-05
2067,Col20a1,2032.0531874863489,-0.5100890457888643,0.0200248659430251,-25.47278205208325,3.948826445731344e-143,2.901557852224779e-141
2075,Tpd52l2,12.412806633306795,-0.5390303254348633,0.1912580189690242,-2.818341047034287,0.0048272505692724,0.0094512939941152
2078,Prpf6,245.05982368355367,-3.536543219040765,0.1068695741814186,-33.09214288659214,3.855356892187441e-240,7.023175138601455e-238
2079,Samd10,58.58961261415451,-0.9050539760697832,0.0928093065552698,-9.751758844688757,1.8129951114916144e-22,1.4537211604660869e-21
2080,Sox18,41.43160636321015,-0.8912780519133711,0.1095319414932299,-8.137151955518473,4.046846726887368e-16,2.4195301046087617e-15
2086,Pex2,32.721956516584946,-0.8984775636891859,0.1191187374935288,-7.542705560810668,4.603196979865659e-14,2.4891994058098533e-13
2092,Stmn2,31.75588932282852,-1.0078503073782852,0.1396371508404618,-7.21763729288471,5.289857941329715e-13,2.700205361295215e-12
2108,E2f5,13.44107937662014,-4.688881009166378,0.4400228210103809,-10.655995064982683,1.63486836136291e-26,1.5479468274777784e-25
2109,Rbis,43.69481070587572,-0.5299989010850352,0.1072018594467755,-4.943933844246177,7.656169390990716e-07,2.462591324437109e-06
2114,Ythdf3,208.15732459828507,-0.7176399924928549,0.0487218765583221,-14.72931757121075,4.17904559524898e-49,7.538194616734848e-48
2115,Bhlhe22,12.84417168000166,-1.4047475579052546,0.2044735849121242,-6.870068613062988,6.417103202195445e-12,3.086421914191253e-11
2120,Gm16093,35.80893939544995,-0.7524077301113083,0.1248662386950364,-6.025709895442038,1.683689527250323e-09,6.817402744281929e-09
2127,Naaladl2,71.64339956428715,-0.5541467432686179,0.0840933054726869,-6.58966537411949,4.408189753335342e-11,1.9997515539903618e-10
2138,Mecom,13.193014617324062,-3.417445675692558,0.3025034253343672,-11.297213153587071,1.3544836090077593e-29,1.4175469392176955e-28
2157,Mrpl47,224.68010432566936,-0.6322579106124957,0.0493762882402413,-12.804889414453992,1.5394496754315953e-37,2.05041096145832e-36
2166,Dnajc19,221.52343715623977,-4.006707894208199,0.097063900617263,-41.279073566260514,0.0,0.0
2168,Sox2,448.9764143520815,-0.577724990765521,0.0369394432547797,-15.63978608937932,3.900360365314649e-55,8.0721304223222e-54
2178,Exosc9,159.4322414507901,-0.8993945312441207,0.0603813613733011,-14.895234403274085,3.539411668251416e-50,6.5499715613101335e-49
2185,Cetn4,26.45692865982866,-0.8480219644868868,0.1337647416287945,-6.339652393903624,2.302841325360144e-10,9.914349851772083e-10
2202,Platr4,22.80563063331486,-1.6644388182398704,0.1748030906792245,-9.521792845723924,1.702166835459921e-21,1.308461257957059e-20
2207,D3Ertd751e,111.7565201761427,-2.5217965516120544,0.0888787202447329,-28.373457051003165,4.299699675137511e-177,4.2007345206036195e-175
2231,Supt20,76.32493873510406,-1.630391571903625,0.0916246532612646,-17.794245477302034,7.831510680641709e-71,2.167048398466174e-69
2248,Siah2,51.28498352429432,-0.5528112533232483,0.0988220140552237,-5.594009175064232,2.2188522118531356e-08,8.241989694326175e-08
2260,Dhx36,10.457266604411526,-4.744715241542862,0.514757116439588,-9.217386394501071,3.044298684217306e-20,2.229426105091803e-19
2266,Vmn2r1,360.945775075302,-1.4336939159808204,0.0471869221198768,-30.383289512686765,9.132766062354015e-203,1.1327220772939508e-200
2275,Ccnl1,313.72079661375375,-0.5204824482710306,0.045080114789143,-11.545721449590928,7.758769699229193e-31,8.475038382268589e-30
2286,1110032F04Rik,153.25148717427604,-0.6503650383494786,0.0551189607684886,-11.79929790550932,3.9358150571694037e-32,4.420650849054499e-31
2291,Ppm1l,60.382417562878,-1.166645762955079,0.0917780861316565,-12.711593934106602,5.098450508731597e-37,6.653858395275984e-36
2296,Bche,99.36740414274416,-1.332311442300254,0.1334146799663128,-9.986243212790848,1.7509224418528158e-23,1.4615814636335104e-22
2299,Serpini1,26.986399778055127,-0.6138089575675879,0.1467506663438502,-4.182665556893468,2.8811106871679216e-05,7.810395860671619e-05
