,index,group,names,scores,logfoldchanges,pvals,pvals_adj,rank
9285,22580,RA_7d,R3hdm1,1.1728173,0.17039466,0.24111801274923952,0.3141390809102119,0.0856877306713441
9286,23692,RA_7d,Dtnbp1,0.5772594,0.17027448,0.5638818129190653,0.6360859217951598,0.033456248000637095
9287,22874,RA_7d,Ndufa13,1.0351968,0.16997287,0.30080050952202764,0.3766814179999904,0.0720728813843581
9288,22528,RA_7d,Fbxl16,1.1993022,0.16992919,0.23066404861177905,0.3026571509785711,0.08820158716944991
9289,23643,RA_7d,Heatr9,0.6030227,0.16991295,0.5466155142449322,0.6203542748443984,0.03523318664925645
9290,23168,RA_7d,Cybrd1,0.87883276,0.16972668,0.3796801482780007,0.45753715975266523,0.05763470610724501
9291,22804,RA_7d,Zdhhc7,1.0666893,0.16968668,0.28634166424650415,0.36203659232529706,0.0748738265142376
9292,24149,RA_7d,Gm50431,0.29566568,0.16943516,0.767540109275582,0.8138742545911788,0.015154736244589627
9293,23714,RA_7d,Tex9,0.5602314,0.1694112,0.5754334539735884,0.64683432324301,0.03205377475243506
9294,23617,RA_7d,Hps5,0.61645514,0.16936246,0.537719277714398,0.6120756540232242,0.03610721088813667
9295,22641,RA_7d,Gm13986,1.1432002,0.1692705,0.2531993358930383,0.32692215859301865,0.08219024659482697
9296,23071,RA_7d,Areg,0.9295652,0.16904594,0.3527962043664855,0.43036769236125333,0.06189791863446641
9297,23603,RA_7d,Gm17090,0.6240546,0.16899957,0.5327185995442991,0.6074388749150073,0.03658796995346062
9298,24121,RA_7d,Defb48,0.30906075,0.1689061,0.7573335395697094,0.8060220685248087,0.015818573652095
9299,23590,RA_7d,2610021A01Rik,0.6322346,0.16856147,0.5273624915130017,0.6022574266020515,0.037120242906444556
9300,24253,RA_7d,Hgh1,0.22752963,0.16847618,0.8200534248140838,0.8575174551809521,0.011246969507252928
9301,23113,RA_7d,B4galnt3,0.9095148,0.16846186,0.36327394666499035,0.44094321605826453,0.0599079573699027
9302,21769,RA_7d,Tyk2,1.6068164,0.16845424,0.10837636876278585,0.1580598581733006,0.13496190430454133
9303,23502,RA_7d,Myo1e,0.67768896,0.16845146,0.4981086851321791,0.574965220597892,0.040488727152784405
9304,23742,RA_7d,Gm15860,0.5381692,0.16832799,0.5905680545936445,0.6614178305476193,0.030218930662327823
9305,23605,RA_7d,Otud1,0.6239362,0.1680773,0.5327968110560458,0.6074508578104514,0.03638686251451791
9306,22884,RA_7d,Gatd1,1.0290139,0.16805047,0.3036950660000368,0.3797442172513281,0.07066670580993113
9307,22931,RA_7d,Ino80d,1.0029614,0.16792476,0.31609592378032575,0.39272441139163716,0.06816269311966491
9308,22935,RA_7d,Gm44053,1.0007064,0.16792426,0.31718466798031336,0.3939069953008277,0.06794321265606816
9309,24280,RA_7d,Pdcd4,0.21097377,0.16772452,0.8329465412543531,0.8681603747421102,0.01029829231131623
9310,23596,RA_7d,Lamtor1,0.6281866,0.16706851,0.5300105831447128,0.6048494565381436,0.03647986139010459
9311,23757,RA_7d,Mrc1,0.5311443,0.16698752,0.5954239786890284,0.6656242925294747,0.029518524199347543
9312,23212,RA_7d,Aurkb,0.85630727,0.16681187,0.39201073719888324,0.46995553877859453,0.05470482256476672
9313,23630,RA_7d,Calcoco2,0.6078115,0.16677034,0.5434356307233879,0.6175248802201151,0.03491262665826336
9314,22860,RA_7d,Gatd3a,1.041782,0.16675736,0.2977374197988228,0.37349585989064044,0.07132449218181117
9315,21843,RA_7d,Glrx3,1.570229,0.16661803,0.11664385684819382,0.16839769992674145,0.12890634895946243
9316,21567,RA_7d,Hdac7,1.705882,0.16654226,0.08830729875691151,0.1324344918508283,0.14622392111647625
9317,23645,RA_7d,Taf1b,0.60282344,0.16640474,0.5467480117811829,0.6203946809845446,0.03450101641973068
9318,23890,RA_7d,Gm20468,0.4440033,0.16615486,0.6571265128920694,0.7216903591469052,0.02353568596662347
9319,19904,RA_7d,Wdr46,2.6344137,0.16600978,0.008544932420207848,0.016623042298459782,0.29537946345883753
9320,22412,RA_7d,Gnl3l,1.267408,0.16599841,0.20527242968493623,0.2734557990043052,0.09347584214802648
9321,22926,RA_7d,Fjx1,1.0090424,0.16556862,0.3131722834023867,0.3894292918931768,0.0678121690000523
9322,22982,RA_7d,Gm9873,0.9765199,0.16554873,0.32901760841433714,0.4061130257098802,0.06478800428165556
9323,22143,RA_7d,Bmp6,1.4056822,0.16541548,0.1600967367296675,0.22158472720733086,0.10825784476382082
9324,24281,RA_7d,Ncs1,0.21005751,0.16482234,0.8336612720705352,0.8688062573582529,0.010066863925066727
9325,23522,RA_7d,Retreg3,0.66549313,0.16481271,0.5058726985889332,0.5823684587889008,0.038698380311602956
9326,22652,RA_7d,Prune1,1.1402917,0.16477583,0.2544081345007922,0.32815524279820646,0.07973842890883034
9327,23828,RA_7d,Usp54,0.48823673,0.16462179,0.6254775842761668,0.692482724903566,0.026272164603883055
9328,22717,RA_7d,Zfp948,1.1038297,0.16444707,0.2699040152077609,0.3450185856387817,0.07600044793094753
