,names,rank,logfoldchanges,pvals_adj
4276,Asap2,4.647968989631091,1.0547352,3.91954852088929e-05
4277,Fmnl1,8.766513561327447,1.0546418,4.871767604025178e-09
4278,Egfr,0.6328114199564295,1.0545729,0.2511515397673547
4279,Dnajc12,6.648090682431215,1.0544971,4.96006227763201e-07
4280,Ddt,0.6085737923889487,1.0543706,0.26473324365649037
4281,Bend7,17.263329703174154,1.0539926,4.1784457749068856e-17
4282,Cenpm,0.3872716113426958,1.053459,0.4289245981270905
4283,Podxl,7.015575674212868,1.0527854,2.168587111397102e-07
4284,Zfp120,2.299173748428983,1.0522175,0.006530182985756369
4285,4921531C22Rik,9.968617750589743,1.0519279,3.337938625508347e-10
4286,Ik,11.539350784293292,1.051433,1.0595461201779698e-11
4287,Acer2,1.732090656657467,1.0513421,0.02251623235520106
4288,Sclt1,1.5501527225844585,1.0509796,0.03349964162635693
4289,Dedd2,2.4913390202055257,1.0500822,0.004241133280786273
4290,Ipo13,16.5456170537173,1.0496556,1.7262297246737083e-16
4291,Rhbdf1,7.981091177535928,1.0495665,2.4878339896189768e-08
4292,Dusp22,4.104969966734655,1.0495318,0.00012267634222018156
4293,Gm49974,7.698313243430683,1.0492129,4.6001628273733935e-08
4294,4833413G10Rik,0.5341512347640035,1.04843,0.30940172593186294
4295,Gm16759,1.679493573465328,1.0478611,0.024958435892305845
4296,Gm26568,4.598135934973867,1.0477245,4.08612778420349e-05
4297,Exoc6,0.2759039416514327,1.0476049,0.5452976104996552
4298,Far2,1.1844866491345387,1.0474552,0.07399063990124716
4299,Gm17135,5.398547881508843,1.0473595,7.00750606552527e-06
4300,Slc35e1,1.0903322824220743,1.0470123,0.09091282929384834
4301,Polr2i,3.8436745129581626,1.0469217,0.0002131052744917539
4302,Fiz1,0.7695780434123372,1.0462794,0.1838494037835954
4303,Ap3s2,12.130301161755774,1.0461068,2.5371017792532823e-12
4304,Madcam1,14.032549998489976,1.0450144,3.731704862368817e-14
4305,Zc3h4,0.3948741528565606,1.0446955,0.418812714115439
4306,Gm10739,0.716106443220177,1.0445622,0.20627351903987073
4307,4930539J05Rik,10.821311589985012,1.0443157,4.344026011765228e-11
4308,Spns2,9.112017165978079,1.0442238,1.878817882337276e-09
4309,Smpd3,5.02363353807039,1.0441977,1.5452595286499687e-05
4310,Xkr7,0.48904977761737767,1.0439339,0.3400414354513217
4311,Slmapos2,1.7132237094723253,1.0438813,0.0228451764086527
4312,Stx2,0.33524272362186713,1.0438337,0.4773480264468369
4313,Nufip2,0.6595352526217642,1.043828,0.23343026440383186
4314,2700081O15Rik,29.289396231321767,1.0433956,8.487359617691027e-29
4315,Tnfrsf13b,0.3427088045041517,1.0432564,0.4693543910468773
4316,Tdrd3,5.192722222263138,1.0432528,1.053333432607009e-05
4317,1110038F14Rik,2.1820634823216376,1.043203,0.00809662546304023
4318,Fbxo48,0.2782125637900566,1.0428944,0.541041215996758
4319,Efnb3,1.1300086442762778,1.0427258,0.08246954168536984
4320,Gm13199,0.688456934019152,1.042589,0.21860797296385523
4321,Tmed9,20.96711376643735,1.0424569,7.70599014148583e-21
4322,Ogfod1,0.9261405223344941,1.042304,0.12925542589667885
4323,Maip1,1.1197588123107092,1.0422649,0.08426526367088456
4324,A730085K08Rik,0.4916619159693073,1.0422297,0.3374889210094663
4325,Dnali1,0.29348069018424994,1.0420986,0.5228478493706173
4326,Trim54,18.66445079156133,1.0420227,1.2253197128802976e-18
4327,1700067K01Rik,3.0585394494938454,1.0419444,0.0011603385930173396
4328,Rb1cc1,18.953346115557476,1.0418488,6.426406568927074e-19
4329,Atp23,26.226789925630918,1.0417316,6.665779678292491e-26
4330,Gm32200,1.3846464761621449,1.0412968,0.046802309337276235
4331,Gm49417,3.047402380674967,1.0412722,0.00118409170257852
4332,Trim72,10.501976144210257,1.041248,8.204437416624959e-11
4333,Gjc1,33.286567122878466,1.0409908,1.0571813951540732e-32
4334,Tmem189,9.82083632974464,1.040918,3.674650917045655e-10
4335,Ikbke,5.958899189230589,1.0407056,1.880068975235658e-06
4336,Pex10,2.2305087706674143,1.0404562,0.0071815858340710526
4337,Wnt7b,22.59376570163357,1.0404339,1.9243541142831557e-22
4338,Polr3k,10.385743221616925,1.0400393,1.0329654646579345e-10
4339,Letm1,0.5013023697256442,1.0398747,0.32954930248419795
4340,Agrn,8.484983807642928,1.0395932,6.88920878976116e-09
4341,Gtf2f1,12.045484820076288,1.0394827,2.5824938943560906e-12
4342,Trappc11,6.205639793967558,1.0392717,1.0687034413838858e-06
4343,Ago1,5.839349074252907,1.0392188,2.404476112361927e-06
4344,Pcdhga2,9.998971238716326,1.0391389,2.385819417277695e-10
4345,Hpca,7.62080567714654,1.0387594,4.608401914310507e-08
4346,Exoc7,10.774927523322177,1.0387142,4.2331868810032716e-11
4347,Gm38414,2.6731556438884314,1.0385963,0.0026679891403148994
4348,T2,9.547300592695679,1.037806,6.316785983141965e-10
4349,Grik4,11.320449681597829,1.0375087,1.2269163935428881e-11
4350,Ltbr,21.768379037693787,1.0373987,1.0384389059708952e-21
4351,Gm12279,3.6817601049577147,1.0371581,0.0002819329547843176
4352,Gm12216,3.0232212177012534,1.0364987,0.0012112582537249041
4353,Ythdf3,12.356779986092745,1.036389,1.1942162094477124e-12
4354,Actn1,3.6413974679216787,1.0360484,0.0003057044926707097
4355,Ccdc25,1.1005841106024026,1.0357528,0.0865778012227409
4356,Ifnlr1,2.937412412013096,1.035601,0.0014573621248096516
4357,Fam162a,2.103655832384487,1.0352712,0.009289977524669
4358,Abhd10,3.011295898845578,1.0352544,0.0012338154696874555
4359,Gm4107,0.7862959333974492,1.0351093,0.17392979698949654
4360,Scn2a,2.088339251791159,1.0350821,0.009603752514071383
4361,Draxin,14.228713762722203,1.0342283,1.7465978753705772e-14
4362,Gm11639,12.065549574160135,1.0340884,2.148756400730082e-12
4363,Gm43000,21.64168532665432,1.033918,1.170246434778639e-21
4364,Etaa1,0.7544553798605262,1.0339011,0.18633002038470878
4365,Gm40421,2.143229475392455,1.0335575,0.008440280397990439
4366,Mllt6,1.8827707961600781,1.0331998,0.015056645955031076
4367,Tmem102,9.857752931959393,1.0326741,2.845436606835869e-10
4368,Pls3,0.6990241641163357,1.0323449,0.21031842765934267
4369,Cyp4f16,8.444473053376557,1.0322026,6.591392360598552e-09
4370,Slc25a11,0.4810533432426835,1.0320232,0.34187985763979784
4371,Zc2hc1c,3.444367281327835,1.0319006,0.000459317984243631
4372,Tpp2,0.20563969078018232,1.0316683,0.6319353760226334
4373,Atp11c,0.464369317069139,1.0315942,0.3546930732408367
4374,Epop,9.232650542373865,1.0315096,1.120418431257579e-09
4375,Nubpl,6.29068518381174,1.03075,7.888289045068933e-07
4376,Gm11608,1.5915299972261714,1.0305073,0.028548674303348343
4377,Cacna1a,8.219725838814538,1.0302874,1.051743059880731e-08
4378,5430427M07Rik,0.6094072911112972,1.0302234,0.2561360554645972
4379,Nkx3-1,0.39365330818353106,1.030165,0.414833213387755
4380,Prtn3,8.414607122148425,1.0295438,6.712096578321725e-09
4381,Rpl28,4.623184653358093,1.0294603,3.229372354467843e-05
4382,Gulp1,16.398064988725938,1.0288954,1.1546659548985726e-16
4383,Thnsl1,0.3471897201531399,1.0288775,0.45978505533119735
4384,Isl1,2.590978798473034,1.0285134,0.003025873654548689
4385,Xrn1,28.0138356334712,1.0284611,5.773041967007919e-28
4386,Slc24a5,0.46541343986466116,1.0278912,0.35254556168893453
4387,Kcnj15,0.3988508359060033,1.0277624,0.40918821285940815
4388,Dsn1,1.6271667049185512,1.0273874,0.026074091014025545
4389,Ccdc84,20.75745514187998,1.0271809,6.191865875210308e-21
4390,Wdpcp,20.350847796082725,1.0271463,1.5381636977909113e-20
4391,Plekhh1,11.594036689457992,1.0260212,5.011909979200464e-12
4392,Fhdc1,4.234267293686384,1.0259403,7.460942150226796e-05
4393,Gm40977,0.7411630075798196,1.0258583,0.18946068702779828
4394,Bcan,0.1863645142305937,1.0252964,0.6580115731422292
4395,Gm27252,1.1267107908964085,1.0246317,0.07950142031208024
4396,Kifc1,0.4117235185981942,1.02461,0.3964292054793408
4397,Gm17491,2.2469018470015114,1.0242574,0.006401936799291556
4398,Slc9a3r1,1.4337235429926638,1.024107,0.03981306479763057
4399,mt-Co1,0.7117476019728562,1.0240959,0.20183620234235033
4400,Vps54,11.796390176992004,1.0240426,3.023897149903488e-12
4401,Kcna7,9.415979282050095,1.0240105,6.379731038120917e-10
4402,Myadml2os,1.72674214525924,1.0240005,0.02059345613891031
4403,Glb1l,2.9454283602809306,1.0236661,0.0013263770989677265
4404,G3bp2,6.056429605193715,1.023588,1.2109801277775366e-06
4405,Tsnax,4.09124510700835,1.0235862,0.0001006996794223974
4406,Exosc9,10.780715524521689,1.0235397,2.932395210628293e-11
4407,Mtg1,12.231478484318972,1.0228753,1.1016991617988864e-12
4408,Nr1d2,0.2382829553735971,1.0227934,0.5848268289647568
4409,Ar,0.19626466605849877,1.0227221,0.6428295094144931
4410,Col3a1,0.6410914752388902,1.0226632,0.23611074430028195
4411,Gm11638,1.582508235056904,1.0218168,0.028267015520046096
4412,Gm13112,0.5987969711915158,1.0217806,0.2593983331972663
4413,Samd15,0.5586968799933747,1.0216281,0.2838774416272324
4414,1810024B03Rik,4.561395789481723,1.0211921,3.414000793156194e-05
4415,Kif23,8.70365836024045,1.0209129,2.9828519100500427e-09
4416,Pctp,4.3848409435257585,1.0208642,5.0672891066484113e-05
4417,Tmem74,0.3806551519738869,1.0205443,0.42365048702260827
4418,Dusp12,0.49275208462343967,1.020338,0.32890447198923195
4419,Ift46,8.772207644006205,1.020187,2.5198402778298096e-09
4420,Lsm3,1.2269593488819963,1.0200468,0.06268359595253215
4421,Galnt11,2.5947379575464495,1.0199794,0.002858168146404458
4422,Zfp655,12.020937641406702,1.0198966,1.6352061202211973e-12
4423,Rfx5,6.407397560959671,1.0197568,5.208822062055785e-07
4424,Ckap2l,14.710622507083247,1.0196055,3.734574861563063e-15
4425,Zfp385a,18.093924820602158,1.0195729,1.792364264947017e-18
4426,Tecpr1,1.256326410297932,1.0195277,0.05857830796981137
4427,Usp46,16.46725583125517,1.0192398,6.975735353701555e-17
4428,A630010A05Rik,14.408204367637175,1.0189981,7.25139247526867e-15
4429,Lhfp,23.451611475998813,1.0189933,9.67183114571342e-24
4430,Slc17a6,0.3027715213468439,1.0186586,0.5043991026777717
4431,Zfp954,12.162887457381492,1.0184761,1.1422441020011752e-12
4432,Ell2,11.888952225310941,1.0181983,2.106390813755081e-12
4433,Rps27,17.55878433662625,1.0172882,5.49056148329446e-18
4434,Gm3848,1.4845905663864212,1.0172116,0.03471596147033443
4435,Nabp2,2.2308652899735764,1.0171653,0.006408877384553777
4436,1110065P20Rik,0.19276906953834905,1.0171362,0.6463661581524057
4437,Gse1,2.108814607854023,1.0170926,0.008445487748495219
4438,Srbd1,12.355571995577645,1.0170848,7.111726238912471e-13
4439,Pigs,4.65639709870897,1.0164242,2.623279815696695e-05
4440,Gm48678,7.988403805797833,1.015955,1.3710375402253874e-08
4441,Smco3,1.859844636366022,1.0156374,0.014749955554367365
4442,Pacs2,19.72710304494581,1.0151547,3.693113589506284e-20
4443,Mink1,11.924542053907098,1.0150331,1.7867595621693254e-12
4444,Gm43915,0.5603053357578845,1.0146185,0.2803932045407354
4445,Gm50340,2.201573017732453,1.0143529,0.006754276855198542
4446,Rfx4,4.263217501428497,1.0141594,6.256111455598079e-05
4447,Hid1,15.42937889886257,1.0136852,6.010698716868895e-16
4448,Ipo5,0.21522570314232342,1.0131587,0.6131540487187133
4449,Rap1gap,2.2654897897340533,1.0127156,0.005793693602598568
4450,Ndufa10,0.30873122864148156,1.0122758,0.495464723374268
4451,Tdrd12,4.687618883230394,1.0110387,2.3097298818735353e-05
4452,Ripor1,1.724921624762189,1.0108976,0.019664065093625116
4453,Phkg1,5.024071065305417,1.0101266,1.0624184486772544e-05
4454,Axdnd1,5.521477470987973,1.0100452,3.415349141332267e-06
4455,Tmem222,30.31216064691149,1.0099952,9.72339166602852e-31
4456,Tnrc6b,6.683899439798717,1.009837,2.4055246241994147e-07
4457,Gm16157,2.3110601268456317,1.0095838,0.005138997744412984
4458,Kif6,2.363644917390039,1.0095506,0.004557384655175295
4459,Msc,3.304311862423204,1.0094429,0.0005328422122832675
4460,Lrrc34,0.4859910751771022,1.0092918,0.3299765431026363
4461,Kcnn2,10.429231538208537,1.008976,4.6083798956353414e-11
4462,Rnf145,0.560945312238402,1.0085379,0.2778455414151429
4463,Dag1,9.069926184358398,1.0078424,1.0014989720610064e-09
4464,Rab5a,2.481981041960294,1.007426,0.0034380670770521897
4465,Sympk,10.221087506935138,1.0073682,7.13958112029659e-11
4466,Pax2,0.6064996831094028,1.0070385,0.2498844970471441
4467,Smchd1,0.5548164549059729,1.0067465,0.2811263458898214
4468,Pola2,2.1141357227113464,1.0065113,0.007934892727558209
4469,Sgcd,0.759737814533804,1.0060598,0.1757269165425875
4470,Reep2,9.047304807564192,1.0060569,1.0166323946677958e-09
4471,Kank1,2.9204580479251425,1.0060568,0.001250616197752425
4472,Bpnt1,0.18876708464210348,1.0058503,0.6491287418754579
4473,Myb,16.6427655192259,1.0056332,2.821382170752055e-17
4474,Nek8,9.009819560912925,1.0054288,1.0935251233500406e-09
4475,Mrps23,6.977806264345151,1.0051848,1.1433664511928374e-07
4476,Pimreg,0.8137596215306743,1.0049648,0.15497462556869773
4477,Slc2a1,8.796830563722983,1.0049405,1.7636670483986359e-09
4478,Gm43920,10.754429582556037,1.0040685,1.946020697715271e-11
4479,Prss42,4.261368108113916,1.0040504,5.6993115567416274e-05
4480,Dclre1b,9.234201747495954,1.0036428,6.299621933465735e-10
4481,Cdh6,7.242492385447368,1.0036405,6.078249225142085e-08
4482,Ears2,1.0675381640093444,1.003597,0.08635510774772709
4483,Fam177a,6.2732469174859595,1.0033213,5.591384831636088e-07
4484,Papss1,5.631003742813144,1.0032128,2.437977324573777e-06
4485,Hacd4,6.795015349844535,1.0030632,1.6816499154789923e-07
4486,Cnot3,11.987003197578622,1.0026245,1.1075784105999848e-12
4487,Pdxk,2.5738697867452975,1.0023352,0.002704747246360523
4488,Akt2,14.140767181713507,1.0023328,7.800882175202905e-15
4489,Il23a,3.4949988873811764,1.0020993,0.00032532894769119624
4490,Tmod3,18.5640112684374,1.0016869,2.932595690193331e-19
4491,E030037K01Rik,0.3110478905320096,1.0015771,0.4891498252672038
4492,1500011B03Rik,1.2186892077699265,1.0008979,0.060590432508077906
4493,Pigp,7.357039488196357,1.0008056,4.455358880252125e-08
4494,Gm17545,5.098989049548539,1.0004542,8.004344934972756e-06
4495,Fxyd5,1.66653991379308,1.000309,0.02157619567596207
4496,Naaladl2,3.9701554347118524,0.9997492,0.00010686821009842295
4497,Ccdc27,0.30037483502056306,0.9997388,0.5006643752726626
4498,3632454L22Rik,3.4728118376453843,0.999698,0.00033584508600162144
4499,Mroh5,6.813610448511292,0.9996876,1.5284822391159534e-07
4500,Gm34939,4.084217994734832,0.99959433,8.20586733417633e-05
4501,Gm48321,1.4109948024812173,0.9985287,0.03863012992083945
4502,Ank,3.579952329321229,0.9983724,0.00025954421595304956
4503,Tnfsf13,8.610071057580491,0.99831396,2.373490677474392e-09
4504,Prr11,2.6976058516361414,0.9982879,0.0019850328588871366
4505,Atxn7l3b,10.271663038791884,0.9982584,5.1335375762062124e-11
4506,H1fx,18.477110232939435,0.99804956,3.067473306379156e-19
4507,Itgae,0.9129848062887052,0.99804324,0.1216816802751878
4508,Ndufs1,7.8799477353376846,0.9980387,1.2722340777981025e-08
4509,Micu3,14.690156109950587,0.998001,1.9073005984468413e-15
4510,Cmc1,4.414947067417093,0.9974987,3.749575428470839e-05
4511,Gstm5,17.062759550725353,0.99708796,7.716277164994483e-18
4512,Nrbp2,4.257262291000892,0.99708736,5.3740488797345065e-05
4513,Klf13,11.13229320232244,0.9964595,6.732133114018373e-12
4514,Tmem265,0.41974939832145086,0.99623466,0.37902174513944303
4515,Nfkbib,0.48277977085824675,0.9959914,0.3275496754848052
4516,Ggnbp1,1.3934305865850891,0.99588156,0.03988475393940272
4517,Gm10800,1.8345259545205506,0.9954847,0.014359954261701195
4518,Gabrr2,1.351325680942124,0.995453,0.04390376597407602
4519,Slc25a12,2.0168630758898103,0.9950384,0.009398967298538294
4520,Rbm27,7.49523762166124,0.9947913,2.920907059690356e-08
4521,Gm16212,0.272954893640234,0.9946754,0.5315987487805114
4522,Gpcpd1,3.4290832087368432,0.99440134,0.0003561315219231935
4523,Vps26c,18.61769599757192,0.99432015,1.887792733072934e-19
4524,Zfp414,2.8377767237686853,0.99423784,0.0013988681622534307
4525,D430042O09Rik,23.040590694973957,0.99420947,6.686748350195109e-24
4526,Rspo1,3.7924849805956695,0.99382704,0.00015274210393513888
4527,Tmem237,18.270537494455272,0.9935289,4.0781388924866126e-19
4528,Ptprm,5.446201451813968,0.9932093,3.2852027695579077e-06
4529,C030013C21Rik,0.48924211113494576,0.9930152,0.32160042095854474
4530,Mrps22,14.115150495110267,0.9925665,6.013663239024077e-15
4531,Gm4707,6.793290734424695,0.9919863,1.4185018672346548e-07
4532,Cpsf6,10.58024064966172,0.9919207,2.155669931732632e-11
4533,Cenpx,2.303089018163539,0.99190474,0.004765568389681988
4534,Qtrt2,20.457670790016962,0.99147606,2.3251450284882213e-21
4535,Cib1,1.3906048280006862,0.99129903,0.03955390473152626
4536,Gm30270,0.2749921087397447,0.99109185,0.5278812074463838
4537,Ssc5d,0.2457160788816079,0.9910765,0.5650300411112744
4538,Dennd1b,6.867475328171078,0.99090964,1.1736108707208691e-07
4539,Lpp,1.047720746808103,0.99050397,0.08754567157260996
4540,Sertad3,1.3428597962690714,0.9904038,0.0440685697061274
4541,Srebf1,4.906660045117296,0.9901226,1.1076218342783158e-05
4542,Trip11,9.05457482431087,0.99011993,7.16263286434898e-10
4543,Bcl7b,7.791201261842801,0.9898311,1.3451068179124247e-08
4544,Igdcc3,6.8376666072529995,0.9895177,1.2299843036857394e-07
4545,E130304I02Rik,1.062495847625857,0.98942155,0.08436152483674556
4546,Topaz1,0.13345349769240816,0.9892635,0.7329901269803677
4547,Gm2762,6.935316032702023,0.9889874,9.71532975034207e-08
4548,Pim1,18.1916884903418,0.9888858,4.0165522754656547e-19
4549,Ppard,0.8878727959807426,0.98871124,0.12647065863659565
4550,Txnrd1,0.30959464519461843,0.9885903,0.4862193117413996
4551,Ankrd52,5.0212457900486935,0.9883413,8.308493830845576e-06
4552,Ubtf,0.26442637231750316,0.9879643,0.5399484425485962
4553,Ahsa2,14.841594005266009,0.9878093,9.445907850697453e-16
4554,Mterf1b,4.127458832920388,0.9876098,6.618499761030426e-05
4555,Ric3,3.2309625884129427,0.98748296,0.0005346661730842091
4556,Hscb,4.231841747144806,0.987372,5.176485550794061e-05
4557,Vax2os,1.5772878769907606,0.9872992,0.025259317131629017
4558,Mdfic,3.9734885035667986,0.9871969,9.440148753374956e-05
4559,Uckl1os,0.6076589322706349,0.986527,0.2421264782744706
4560,Cat,5.865333827225642,0.9864949,1.1333651013396672e-06
4561,Tango6,2.1364160673661496,0.9864231,0.006826195784273327
4562,D5Ertd579e,0.41068783203344356,0.98624665,0.3833408184330555
4563,Ap5m1,11.9038712545235,0.9860454,8.465729239230489e-13
4564,Sbsn,2.9242379724033065,0.985599,0.0010790329459717009
4565,Slc2a12,1.1936815411157173,0.9850392,0.06140288297053198
4566,Gm32509,1.387770740427926,0.98500246,0.03900310758437677
4567,Kcnt2,4.260024336136005,0.9846996,4.7182705560784056e-05
4568,4930556J24Rik,1.1585363270942588,0.9846062,0.06658103999234492
4569,Igbp1,0.5121332645986002,0.98451406,0.30186385946408933
4570,Tpgs2,2.099737103651839,0.9844249,0.007362780210813156
4571,Ugdh,5.041856893709208,0.9840641,7.524808664039201e-06
4572,Lta4h,6.771651595181247,0.9839092,1.311007251797794e-07
4573,Gm16933,0.4314025201954909,0.98324376,0.36412089992001395
4574,Atp2b3,1.1954338596614786,0.9831561,0.060825456609533424
4575,Psmb8,6.680732862675615,0.9828825,1.595578169000599e-07
4576,Snhg7os,0.293419384580282,0.9827507,0.5028407954720615
4577,Nkain1,0.3294550501391828,0.9817849,0.46177726641597916
4578,Endov,6.445064102344868,0.98169744,2.7212941182366513e-07
4579,Arid4b,13.587705648501197,0.9815107,1.4332919217343516e-14
4580,C79798,4.577037437523839,0.9813083,2.1666076890892954e-05
4581,Ttbk2,0.3151807780757271,0.9812622,0.4773101339116076
4582,Dnajb5,3.3272534910413105,0.9811138,0.00040616048208379874
4583,Ndufs2,18.06030047959189,0.98109376,3.905415472735717e-19
4584,Prss27,3.479450187037689,0.98106986,0.0002840615311812407
4585,Nbdy,0.4214285900039043,0.9807439,0.371789396642095
4586,Nudc,4.917000443567898,0.9804425,9.658667030470522e-06
4587,Pcbp1,5.967383114032345,0.97994196,8.137161465203263e-07
4588,Tfb1m,0.42743735413036943,0.97947085,0.36610343393864725
4589,Itpkc,1.3293730136954358,0.9787142,0.04382428483299872
4590,Gmeb2,20.528288145837355,0.97790474,1.0183230276164332e-21
4591,Ccdc141,1.7087107968747137,0.9777655,0.017882693124990977
4592,Gm49271,0.2809682165902196,0.9776987,0.5159681519767824
4593,1700029J07Rik,0.30917667913047414,0.9775963,0.4827673310998359
4594,1700037F03Rik,0.346046856543527,0.9775349,0.4425888879696187
4595,Tmem47,0.5632603842576749,0.977442,0.2653019034948223
4596,Elp5,19.34748437270727,0.97713894,1.5843949470118676e-20
4597,Lrrc47,7.475391887740912,0.9769839,2.2310046268967614e-08
4598,Gm29394,4.362438836406257,0.9769463,3.424660706255607e-05
4599,Gm47167,0.38638560548722284,0.97661185,0.4021250560331079
4600,Tent5d,7.339570707237847,0.97597796,3.018409807116133e-08
4601,Ybx1,2.1332396108394986,0.97576445,0.0065129246982284705
4602,Nfyc,4.948075639796013,0.9757089,8.486680125420875e-06
4603,Catip,10.918079261071888,0.9756053,6.4404727267787e-12
4604,Man1a2,2.089769249479381,0.9748126,0.007181827009992441
4605,C1galt1c1,0.795975751985724,0.97466856,0.15252358344831415
4606,Gm11417,4.93141336021957,0.9746191,8.712913146618545e-06
4607,Map10,6.731897343114599,0.9742112,1.2299843036857394e-07
4608,Cox4i2,0.5503330070646067,0.97405076,0.27227378179705797
4609,4930523C07Rik,0.2622629703955498,0.97362494,0.5378144237274463
4610,Zfp703,0.4218509155565296,0.97282904,0.36844007101992154
4611,Gm34517,12.559286929786287,0.97256,1.2200081013545976e-13
4612,Snu13,0.9520856967040728,0.97247714,0.10494664419489003
4613,Rpp25,3.7724816316158587,0.9718565,0.00013130246632863003
4614,Gm35188,11.700491220977055,0.9716033,9.068645279248394e-13
4615,Ctu2,12.847886586974898,0.97156024,5.970721108368461e-14
4616,Ska2,1.2563076707308314,0.9715227,0.050917537226456484
4617,Gm39929,3.2553284991376508,0.97141045,0.0004455167563891442
4618,Ppef2,1.0439222730553896,0.9713074,0.08418603716557935
4619,Ccdc187,1.3532088874410086,0.9711929,0.040425259443466054
4620,Spc24,4.616915416306642,0.9710258,1.7592262652483615e-05
4621,Hao1,1.2381562401168025,0.970914,0.05305812537701496
4622,H2-M5,2.4001310726499154,0.9708266,0.003370892512300571
4623,Cacna1b,4.555508662396216,0.97077996,2.0294228889954796e-05
4624,2410002F23Rik,1.3927852320190706,0.97020876,0.0366815683991548
4625,Gm27042,0.19569763774519183,0.9691606,0.6281670086908464
4626,Gm29050,1.7002307201219322,0.96903086,0.017596723370151775
4627,Usp45,1.3297375571369603,0.9687902,0.04240573576720958
4628,Nptx1,1.3371131066577182,0.96872294,0.041659653786112784
4629,Gm40375,1.02715008571746,0.96862733,0.08701252405932174
4630,Hif1an,0.9466189105689741,0.96845484,0.10532881100922115
4631,Gm49003,0.632487703288414,0.96828556,0.22222673614337066
4632,1700023F06Rik,0.3511794833074801,0.96807814,0.4337510701826338
4633,Cpne9,0.9464066141379689,0.96771395,0.10520060058909808
4634,Ccnb1ip1,5.52722147833034,0.96743965,1.9353219184257387e-06
4635,Asb13,3.9284282740299417,0.9674181,8.694911512772986e-05
4636,Ccnl1,15.167754381959286,0.9673727,2.092530095211714e-16
4637,Tvp23a,0.29460932257544215,0.96717215,0.49589647158041544
4638,Ccni,1.9609652436673417,0.96710867,0.009383014654550775
4639,Gm16239,6.431065028272012,0.9667848,2.2283677283678008e-07
4640,Gm40155,1.5868429358113845,0.9665937,0.022819934526673406
4641,Gm49857,4.673616085576752,0.9665482,1.4609393219940894e-05
4642,Hdac10,0.29161485219653577,0.966546,0.4992197994104162
4643,F420014N23Rik,0.3401348689851675,0.9665259,0.44471840232941334
4644,Gas8,2.15389544046022,0.96642065,0.005905614457539609
4645,Rbm10,0.1357920858557273,0.9657816,0.7234303058436998
4646,Dbi,21.226538662587036,0.96551263,1.0357757666645056e-22
4647,4921518K17Rik,7.86908784387459,0.9650187,7.009108035708846e-09
4648,Ptpn22,3.528126340293271,0.9650163,0.00022078639251797407
4649,Rabep2,14.5667428473087,0.9649595,8.022249712888485e-16
4650,Igf2bp3,3.836348247241408,0.9649338,0.00010573941390772133
4651,Upp2,7.484368213377267,0.96432865,1.7329199942513108e-08
4652,2810454H06Rik,8.03262008578815,0.9639984,4.6493530310439585e-09
4653,Ydjc,1.2053242194196327,0.9638577,0.05616672372985426
4654,Mei1,0.929243598058053,0.96319985,0.10845600254159107
4655,Dguok,4.396237361048457,0.9629722,2.7209495584283006e-05
4656,D030025P21Rik,0.5683536234722614,0.9628308,0.2568653921454494
4657,Pibf1,1.7218981678627279,0.962367,0.016246793023516518
4658,Camk4,4.630054583737776,0.96209985,1.540114295820585e-05
4659,Arel1,11.285240986984006,0.9617651,1.84550499574033e-12
4660,Agbl4,22.31608509981931,0.9611841,6.063378988340613e-24
4661,Gm40663,9.668880028747735,0.96083695,8.650138718836578e-11
4662,Gm12353,7.96654925985941,0.96071863,5.101743032144525e-09
4663,Sgk3,0.49886653371443795,0.96065396,0.3024830976168879
4664,Tmprss11f,9.213304956436762,0.9605729,2.5617174684042886e-10
4665,Grip1os2,4.930938917722917,0.96025866,7.328057578571785e-06
4666,Tppp3,0.22623655767210926,0.96022475,0.581288963979178
4667,Gm47460,16.16602809573088,0.95995075,1.443854274398857e-17
4668,Akr1e1,2.61247084737732,0.9596909,0.001895831738453901
4669,Ube3b,3.17827705737075,0.9594824,0.0004869772240406179
4670,Lin28a,11.18207858822772,0.959263,2.2031935899573546e-12
4671,4930481B07Rik,0.23204363625002306,0.95905024,0.5728600120053291
4672,Glmn,5.4615404086718184,0.9587861,2.0122983419560817e-06
4673,B230206L02Rik,0.4215919867022575,0.9586943,0.36328172945258785
4674,Gm28529,0.589131544000329,0.95804465,0.24269945506220142
4675,E130102H24Rik,2.8390615554764014,0.95792675,0.0010870351318980217
4676,Cav2,0.7155160563038916,0.95773864,0.1790238705765422
4677,Trf,9.177039473180391,0.95756006,2.6075085765436317e-10
4678,Gm45615,13.417658865637172,0.9571923,9.600073855709473e-15
4679,Slc18a1,0.2186842513292559,0.95661724,0.5907427202508221
4680,Sema4g,0.5390855279978912,0.95642143,0.27311872615116456
4681,Nubp1,0.7553155455318205,0.9560869,0.1621783088203395
4682,Adm,14.474482459657398,0.95551026,7.105059285764939e-16
4683,Zfp980,0.675435350601419,0.9548831,0.19617843530279125
4684,Sema6a,14.208811599165372,0.9548114,1.3143901614328087e-15
4685,Pxmp2,3.5335135753958746,0.9545753,0.00019876486259862107
4686,Setbp1,0.6251788549503762,0.954322,0.22125717017775368
4687,Rpap2,0.22287870452691183,0.9543117,0.5840510888729648
4688,Styx,11.217046878678389,0.95383537,1.7380401791870193e-12
